card_set,card_rarity,card_name,card_index,card_price,created_time
eb01,P-L,光月おでん(パラレル),EB01-001,980,2025-03-25 22:05:14
eb01,P-R,キッド&キラー(パラレル),EB01-003,1280,2025-03-25 22:05:19
eb01,P-SR,トニートニー・チョッパー(パラレル),EB01-006,1280,2025-03-25 22:05:24
eb01,P-SR,トニートニー・チョッパー(パラレル)(スーパーパラレル),EB01-006,79800,2025-03-25 22:05:28
eb01,P-SR,キャベンディッシュ(パラレル),EB01-012,1280,2025-03-25 22:05:32
eb01,P-R,光月日和(パラレル),EB01-013,780,2025-03-25 22:05:36
eb01,P-L,ハンニャバル(パラレル),EB01-021,980,2025-03-25 22:05:40
eb01,P-SR,イナズマ(パラレル),EB01-022,780,2025-03-25 22:05:45
eb01,P-R,Mr.1(ダズ・ボーネス)(パラレル),EB01-027,980,2025-03-25 22:05:49
eb01,P-R,カリファ(パラレル),EB01-031,780,2025-03-25 22:05:53
eb01,P-SR,ミス・ウェンズデー(パラレル),EB01-034,780,2025-03-25 22:05:57
eb01,P-L,キュロス(パラレル),EB01-040,980,2025-03-25 22:06:02
eb01,P-SR,ブルック(パラレル),EB01-046,2980,2025-03-25 22:06:06
eb01,P-SR,ラブーン(パラレル),EB01-048,1280,2025-03-25 22:06:11
eb01,P-R,Tボーン(パラレル),EB01-049,780,2025-03-25 22:06:15
eb01,P-SR,ヴィオラ(パラレル),EB01-052,780,2025-03-25 22:06:20
eb01,P-R,シャーロット・フランペ(パラレル),EB01-056,2980,2025-03-25 22:06:24
eb01,P-SR,しらほし(パラレル),EB01-057,3480,2025-03-25 22:06:28
eb01,SEC,Mr.2・ボン・クレー(ベンサム),EB01-061,2980,2025-03-25 22:06:33
eb01,P-SEC,Mr.2・ボン・クレー(ベンサム)(パラレル),EB01-061,5980,2025-03-25 22:06:38
eb02,P-R,トニートニー・チョッパー(パラレル),EB02-003,780,2025-03-25 22:06:42
eb02,P-SR,ヤマト(パラレル),EB02-006,1780,2025-03-25 22:06:52
eb02,P-L,モンキー・D・ルフィ(パラレル),EB02-010,14800,2025-03-25 22:06:56
eb02,P-SR,アーロン(パラレル),EB02-011,780,2025-03-25 22:07:00
eb02,P-SR,ジュエリー・ボニー(パラレル),EB02-015,1480,2025-03-25 22:07:07
eb02,P-R,ナミ(パラレル),EB02-017,2480,2025-03-25 22:07:17
eb02,P-R,ウソップ(パラレル),EB02-022,780,2025-03-25 22:07:41
eb02,P-SR,ネフェルタリ・ビビ(パラレル),EB02-026,2980,2025-03-25 22:07:45
eb02,P-SR,サンジ&プリン(パラレル),EB02-035,3980,2025-03-25 22:08:03
eb02,P-R,ニコ・ロビン(パラレル),EB02-036,1480,2025-03-25 22:08:07
eb02,P-SR,センゴク(パラレル),EB02-044,2980,2025-03-25 22:08:24
eb02,P-SR,トラファルガー・ロー(パラレル),EB02-045,980,2025-03-25 22:08:28
eb02,P-R,ブルック(パラレル),EB02-048,780,2025-03-25 22:08:32
eb02,P-SR,エネル(パラレル),EB02-052,3980,2025-03-25 22:08:40
eb02,P-R,サンジ(パラレル),EB02-054,1980,2025-03-25 22:08:49
eb02,P-SR,ベガパンク(パラレル),EB02-056,980,2025-03-25 22:08:56
eb02,SEC,モンキー・D・ルフィ,EB02-061,2980,2025-03-25 22:09:06
eb02,P-SEC,モンキー・D・ルフィ(パラレル),EB02-061,4980,2025-03-25 22:09:10
eb02,P-SEC,モンキー・D・ルフィ(パラレル)(スーパーパラレル),EB02-061,128000,2025-03-25 22:09:15
eb02,P-L,サボ(パラレル/箔押し),OP05-001,3980,2025-03-25 22:09:19
eb02,P-L,ベロ・ベティ(パラレル/箔押し),OP05-002,4980,2025-03-25 22:09:23
eb02,P-L,ドンキホーテ・ロシナンテ(パラレル/箔押し),OP05-022,4980,2025-03-25 22:09:30
eb02,P-L,モンキー・D・ルフィ(パラレル/箔押し),OP05-060,14800,2025-03-25 22:09:35
eb02,P-L,エネル(パラレル/箔押し),OP05-098,14800,2025-03-25 22:09:39
eb02,P-L,ウタ(パラレル/箔押し),OP06-001,12800,2025-03-25 22:09:43
eb02,P-L,ホーディ・ジョーンズ(パラレル/箔押し),OP06-020,2980,2025-03-25 22:09:47
eb02,P-L,ペローナ(パラレル/箔押し),OP06-021,9980,2025-03-25 22:09:51
eb02,P-L,ヤマト(パラレル/箔押し),OP06-022,9980,2025-03-25 22:09:55
eb02,P-L,ヴィンスモーク・レイジュ(パラレル/箔押し),OP06-042,12800,2025-03-25 22:09:59
eb02,P-L,ゲッコー・モリア(パラレル/箔押し),OP06-080,5980,2025-03-25 22:10:03
eb02,P-L,モンキー・D・ドラゴン(パラレル/箔押し),OP07-001,3980,2025-03-25 22:10:07
eb02,P-L,ジュエリー・ボニー(パラレル/箔押し),OP07-019,12800,2025-03-25 22:10:12
eb02,P-L,ボア・ハンコック(パラレル/箔押し),OP07-038,24800,2025-03-25 22:10:16
eb02,P-L,フォクシー(パラレル/箔押し),OP07-059,2980,2025-03-25 22:10:20
eb02,P-L,ロブ・ルッチ(パラレル/箔押し),OP07-079,7980,2025-03-25 22:10:25
eb02,P-L,ベガパンク(パラレル/箔押し),OP07-097,3980,2025-03-25 22:10:29
eb02,P-L,トニートニー・チョッパー(パラレル/箔押し),OP08-001,4980,2025-03-25 22:10:32
eb02,P-L,マルコ(パラレル/箔押し),OP08-002,4980,2025-03-25 22:10:36
eb02,P-L,キャロット(パラレル/箔押し),OP08-021,4980,2025-03-25 22:10:40
eb02,P-L,キング(パラレル/箔押し),OP08-057,3980,2025-03-25 22:10:44
eb02,P-L,シャーロット・プリン(パラレル/箔押し),OP08-058,7980,2025-03-25 22:10:49
eb02,P-L,カルガラ(パラレル/箔押し),OP08-098,3980,2025-03-25 22:10:54
eb02,P-L,光月おでん(パラレル/箔押し),EB01-001,4980,2025-03-25 22:10:58
eb02,P-L,ハンニャバル(パラレル/箔押し),EB01-021,2980,2025-03-25 22:11:02
eb02,P-L,キュロス(パラレル/箔押し),EB01-040,2980,2025-03-25 22:11:06
op01,P-L,ロロノア・ゾロ(パラレル),OP01-001,14800,2025-03-25 22:11:11
op01,P-L,トラファルガー・ロー(パラレル),OP01-002,12800,2025-03-25 22:11:16
op01,P-L,モンキー・D・ルフィ(パラレル),OP01-003,12800,2025-03-25 22:11:20
op01,P-R,サンジ(パラレル),OP01-013,1980,2025-03-25 22:11:25
op01,P-R,ナミ(パラレル),OP01-016,14800,2025-03-25 22:11:29
op01,P-SR,モンキー・D・ルフィ(パラレル),OP01-024,1480,2025-03-25 22:11:33
op01,P-SR,ロロノア・ゾロ(パラレル),OP01-025,3480,2025-03-25 22:11:38
op01,P-L,光月おでん(パラレル),OP01-031,1780,2025-03-25 22:11:43
op01,P-SR,錦えもん(パラレル),OP01-040,780,2025-03-25 22:11:48
op01,P-SR,トラファルガー・ロー(パラレル),OP01-047,1780,2025-03-25 22:11:53
op01,P-SR,ユースタス・キッド(パラレル),OP01-051,2980,2025-03-25 22:12:01
op01,P-L,ドンキホーテ・ドフラミンゴ(パラレル),OP01-060,7980,2025-03-25 22:12:07
op01,P-L,カイドウ(パラレル),OP01-061,2480,2025-03-25 22:12:12
op01,P-L,クロコダイル(パラレル),OP01-062,2980,2025-03-25 22:12:17
op01,P-SR,クロコダイル(パラレル),OP01-067,780,2025-03-25 22:12:22
op01,P-SR,ジュラキュール・ミホーク(パラレル),OP01-070,1280,2025-03-25 22:12:27
op01,P-R,ドンキホーテ・ドフラミンゴ(パラレル),OP01-073,1480,2025-03-25 22:12:32
op01,P-SR,ボア・ハンコック(パラレル),OP01-078,2480,2025-03-25 22:12:37
op01,P-L,キング(パラレル),OP01-091,1480,2025-03-25 22:12:43
op01,P-R,うるティ(パラレル),OP01-093,980,2025-03-25 22:12:48
op01,P-SR,カイドウ(パラレル),OP01-094,980,2025-03-25 22:12:52
op01,P-SR,キング(パラレル),OP01-096,780,2025-03-25 22:12:59
op01,P-R,クイーン(パラレル),OP01-097,780,2025-03-25 22:13:03
op01,P-R,ジャック(パラレル),OP01-102,780,2025-03-25 22:13:07
op01,SEC,シャンクス(刻印なし),OP01-120,320,2025-03-25 22:13:12
op01,P-SEC,シャンクス(パラレル),OP01-120,1480,2025-03-25 22:13:16
op01,P-SEC,シャンクス(パラレル)(スーパーパラレル)(刻印なし),OP01-120,69800,2025-03-25 22:13:20
op01,SEC,ヤマト(刻印なし),OP01-121,320,2025-03-25 22:13:24
op01,P-SEC,ヤマト(パラレル),OP01-121,2980,2025-03-25 22:13:28
op02,P-L,エドワード・ニューゲート(パラレル),OP02-001,2980,2025-03-25 22:13:33
op02,P-L,モンキー・D・ガープ(パラレル),OP02-002,2980,2025-03-25 22:13:37
op02,P-SR,エドワード・ニューゲート(パラレル),OP02-004,1280,2025-03-25 22:13:41
op02,P-SR,ポートガス・D・エース(パラレル),OP02-013,2980,2025-03-25 22:13:46
op02,P-SR,ポートガス・D・エース(パラレル)(スーパーパラレル)(刻印なし),OP02-013,128000,2025-03-25 22:13:50
op02,P-R,マスクド・デュース(パラレル),OP02-017,780,2025-03-25 22:13:54
op02,P-R,マルコ(パラレル),OP02-018,780,2025-03-25 22:13:58
op02,P-L,錦えもん(パラレル),OP02-025,1280,2025-03-25 22:14:02
op02,P-L,サンジ(パラレル),OP02-026,2980,2025-03-25 22:14:06
op02,P-SR,光月おでん(パラレル),OP02-030,780,2025-03-25 22:14:09
op02,P-SR,ナミ(パラレル),OP02-036,1480,2025-03-25 22:14:13
op02,P-R,モンキー・Ｄ・ルフィ(パラレル),OP02-041,2480,2025-03-25 22:14:18
op02,P-L,エンポリオ・イワンコフ(パラレル),OP02-049,1480,2025-03-25 22:14:22
op02,P-SR,エンポリオ・イワンコフ(パラレル),OP02-051,780,2025-03-25 22:14:26
op02,P-R,バギー(パラレル),OP02-058,980,2025-03-25 22:14:32
op02,P-SR,モンキー・Ｄ・ルフィ(パラレル),OP02-062,980,2025-03-25 22:14:36
op02,P-L,マゼラン(パラレル),OP02-071,1280,2025-03-25 22:14:40
op02,P-L,ゼット(パラレル),OP02-072,1780,2025-03-25 22:14:43
op02,P-R,サディちゃん(パラレル),OP02-073,780,2025-03-25 22:14:47
op02,P-SR,マゼラン(パラレル),OP02-085,780,2025-03-25 22:14:52
op02,P-L,スモーカー(パラレル),OP02-093,3980,2025-03-25 22:14:56
op02,P-SR,クザン(パラレル),OP02-096,2980,2025-03-25 22:15:00
op02,P-SR,サカズキ(パラレル),OP02-099,980,2025-03-25 22:15:04
op02,P-SR,ボルサリーノ(パラレル),OP02-114,1480,2025-03-25 22:15:09
op02,P-R,モンキー・D・ガープ(パラレル),OP02-115,980,2025-03-25 22:15:13
op02,SEC,ウタ,OP02-120,500,2025-03-25 22:15:17
op02,P-SEC,ウタ(パラレル),OP02-120,2480,2025-03-25 22:15:20
op02,SEC,クザン(刻印なし),OP02-121,420,2025-03-25 22:15:25
op02,P-SEC,クザン(パラレル),OP02-121,1280,2025-03-25 22:15:30
op03,P-L,ポートガス・D・エース(パラレル),OP03-001,4980,2025-03-25 22:15:33
op03,P-SR,マルコ(パラレル),OP03-013,1280,2025-03-25 22:15:38
op03,P-R,火拳(パラレル),OP03-018,1280,2025-03-25 22:15:42
op03,P-L,クロ(パラレル),OP03-021,1480,2025-03-25 22:15:46
op03,P-L,アーロン(パラレル),OP03-022,2480,2025-03-25 22:15:50
op03,P-R,ギン(パラレル),OP03-024,780,2025-03-25 22:15:55
op03,P-SR,クリーク(パラレル),OP03-025,780,2025-03-25 22:15:59
op03,P-L,ナミ(パラレル),OP03-040,14800,2025-03-25 22:16:03
op03,P-SR,ウソップ(パラレル),OP03-041,780,2025-03-25 22:16:07
