card_set,card_rarity,card_name,card_index,card_price,created_time
eb01,P-L,光月おでん(パラレル),EB01-001,980,2025-03-23 16:56:41
eb01,P-R,キッド&キラー(パラレル),EB01-003,1280,2025-03-23 17:12:56
eb01,P-SR,トニートニー・チョッパー(パラレル),EB01-006,1280,2025-03-23 17:15:26
eb01,P-SR,トニートニー・チョッパー(パラレル)(スーパーパラレル),EB01-006,79800,2025-03-23 17:28:56
eb01,P-SR,キャベンディッシュ(パラレル),EB01-012,1280,2025-03-23 17:24:10
eb01,P-R,光月日和(パラレル),EB01-013,780,2025-03-23 17:18:17
eb01,P-L,ハンニャバル(パラレル),EB01-021,980,2025-03-23 17:24:38
eb01,P-SR,イナズマ(パラレル),EB01-022,780,2025-03-23 16:49:36
eb01,P-R,Mr.1(ダズ・ボーネス)(パラレル),EB01-027,980,2025-03-23 17:21:06
eb01,P-R,カリファ(パラレル),EB01-031,780,2025-03-23 17:31:42
eb01,P-SR,ミス・ウェンズデー(パラレル),EB01-034,780,2025-03-23 17:12:29
eb01,P-L,キュロス(パラレル),EB01-040,980,2025-03-23 17:31:33
eb01,P-SR,ブルック(パラレル),EB01-046,2980,2025-03-23 16:46:38
eb01,P-SR,ラブーン(パラレル),EB01-048,1280,2025-03-23 17:15:22
eb01,P-R,Tボーン(パラレル),EB01-049,780,2025-03-23 17:09:05
eb01,P-SR,ヴィオラ(パラレル),EB01-052,780,2025-03-23 17:30:03
eb01,P-R,シャーロット・フランペ(パラレル),EB01-056,2980,2025-03-23 16:45:43
eb01,P-SR,しらほし(パラレル),EB01-057,3480,2025-03-23 17:16:32
eb01,SEC,Mr.2・ボン・クレー(ベンサム),EB01-061,2980,2025-03-23 17:09:58
eb01,P-SEC,Mr.2・ボン・クレー(ベンサム)(パラレル),EB01-061,5980,2025-03-23 17:10:23
eb02,P-L,光月おでん(パラレル/箔押し),EB01-001,4980,2025-03-23 17:18:52
eb02,P-L,ハンニャバル(パラレル/箔押し),EB01-021,2980,2025-03-23 17:33:04
eb02,P-L,キュロス(パラレル/箔押し),EB01-040,2980,2025-03-23 17:01:58
eb02,P-R,トニートニー・チョッパー(パラレル),EB02-003,780,2025-03-23 17:21:53
eb02,P-SR,ヤマト(パラレル),EB02-006,1780,2025-03-23 17:02:50
eb02,P-L,モンキー・D・ルフィ(パラレル),EB02-010,14800,2025-03-23 16:47:08
eb02,P-SR,アーロン(パラレル),EB02-011,780,2025-03-23 17:08:32
eb02,P-SR,ジュエリー・ボニー(パラレル),EB02-015,1480,2025-03-23 16:51:28
eb02,P-R,ナミ(パラレル),EB02-017,2480,2025-03-23 17:11:57
eb02,P-R,ウソップ(パラレル),EB02-022,780,2025-03-23 16:55:51
eb02,P-SR,ネフェルタリ・ビビ(パラレル),EB02-026,2980,2025-03-23 16:48:22
eb02,P-SR,サンジ&プリン(パラレル),EB02-035,3980,2025-03-23 16:55:16
eb02,P-R,ニコ・ロビン(パラレル),EB02-036,1480,2025-03-23 17:19:24
eb02,P-SR,センゴク(パラレル),EB02-044,2980,2025-03-23 17:29:27
eb02,P-SR,トラファルガー・ロー(パラレル),EB02-045,980,2025-03-23 17:07:39
eb02,P-R,ブルック(パラレル),EB02-048,780,2025-03-23 17:13:17
eb02,P-SR,エネル(パラレル),EB02-052,3980,2025-03-23 17:12:08
eb02,P-R,サンジ(パラレル),EB02-054,1980,2025-03-23 17:32:03
eb02,P-SR,ベガパンク(パラレル),EB02-056,980,2025-03-23 17:23:25
eb02,P-SEC,モンキー・D・ルフィ(パラレル)(スーパーパラレル),EB02-061,128000,2025-03-23 17:03:29
eb02,P-SEC,モンキー・D・ルフィ(パラレル),EB02-061,4980,2025-03-23 17:30:07
eb02,SEC,モンキー・D・ルフィ,EB02-061,2980,2025-03-23 17:30:35
eb02,P-L,サボ(パラレル/箔押し),OP05-001,3980,2025-03-23 16:58:49
eb02,P-L,ベロ・ベティ(パラレル/箔押し),OP05-002,4980,2025-03-23 17:03:52
eb02,P-L,ドンキホーテ・ロシナンテ(パラレル/箔押し),OP05-022,4980,2025-03-23 16:52:25
eb02,P-L,モンキー・D・ルフィ(パラレル/箔押し),OP05-060,14800,2025-03-23 17:19:59
eb02,P-L,エネル(パラレル/箔押し),OP05-098,14800,2025-03-23 17:24:18
eb02,P-L,ウタ(パラレル/箔押し),OP06-001,12800,2025-03-23 17:29:13
eb02,P-L,ホーディ・ジョーンズ(パラレル/箔押し),OP06-020,2980,2025-03-23 17:25:31
eb02,P-L,ペローナ(パラレル/箔押し),OP06-021,9980,2025-03-23 16:57:10
eb02,P-L,ヤマト(パラレル/箔押し),OP06-022,9980,2025-03-23 17:21:10
eb02,P-L,ヴィンスモーク・レイジュ(パラレル/箔押し),OP06-042,12800,2025-03-23 17:08:56
eb02,P-L,ゲッコー・モリア(パラレル/箔押し),OP06-080,5980,2025-03-23 16:49:32
eb02,P-L,モンキー・D・ドラゴン(パラレル/箔押し),OP07-001,3980,2025-03-23 17:23:46
eb02,P-L,ジュエリー・ボニー(パラレル/箔押し),OP07-019,12800,2025-03-23 17:25:57
eb02,P-L,ボア・ハンコック(パラレル/箔押し),OP07-038,24800,2025-03-23 16:53:15
eb02,P-L,フォクシー(パラレル/箔押し),OP07-059,2980,2025-03-23 17:22:20
eb02,P-L,ロブ・ルッチ(パラレル/箔押し),OP07-079,7980,2025-03-23 17:00:42
eb02,P-L,ベガパンク(パラレル/箔押し),OP07-097,3980,2025-03-23 17:32:21
eb02,P-L,トニートニー・チョッパー(パラレル/箔押し),OP08-001,4980,2025-03-23 16:45:52
eb02,P-L,マルコ(パラレル/箔押し),OP08-002,4980,2025-03-23 17:00:03
eb02,P-L,キャロット(パラレル/箔押し),OP08-021,4980,2025-03-23 16:59:21
eb02,P-L,キング(パラレル/箔押し),OP08-057,3980,2025-03-23 16:51:41
eb02,P-L,シャーロット・プリン(パラレル/箔押し),OP08-058,7980,2025-03-23 17:19:45
eb02,P-L,カルガラ(パラレル/箔押し),OP08-098,3980,2025-03-23 17:07:30
eb02,DON,ドンカード(村の少年モンキー・D・ルフィ),,50,2025-03-23 16:51:11
op01,P-L,ロロノア・ゾロ(パラレル),OP01-001,14800,2025-03-23 17:17:16
op01,P-L,トラファルガー・ロー(パラレル),OP01-002,12800,2025-03-23 16:51:06
op01,P-L,モンキー・D・ルフィ(パラレル),OP01-003,12800,2025-03-23 17:05:37
op01,P-R,サンジ(パラレル),OP01-013,1980,2025-03-23 16:51:50
op01,P-R,ナミ(パラレル),OP01-016,14800,2025-03-23 16:48:36
op01,P-SR,モンキー・D・ルフィ(パラレル),OP01-024,1480,2025-03-23 16:49:27
op01,P-SR,ロロノア・ゾロ(パラレル),OP01-025,3480,2025-03-23 17:09:24
op01,P-L,光月おでん(パラレル),OP01-031,1780,2025-03-23 16:47:30
op01,P-SR,錦えもん(パラレル),OP01-040,780,2025-03-23 17:04:10
op01,P-SR,トラファルガー・ロー(パラレル),OP01-047,1780,2025-03-23 17:18:29
op01,P-SR,ユースタス・キッド(パラレル),OP01-051,2980,2025-03-23 17:05:59
op01,P-L,ドンキホーテ・ドフラミンゴ(パラレル),OP01-060,7980,2025-03-23 17:16:43
op01,P-L,カイドウ(パラレル),OP01-061,2480,2025-03-23 17:28:09
op01,P-L,クロコダイル(パラレル),OP01-062,2980,2025-03-23 17:06:08
op01,P-SR,クロコダイル(パラレル),OP01-067,780,2025-03-23 16:47:40
op01,P-SR,ジュラキュール・ミホーク(パラレル),OP01-070,1280,2025-03-23 17:30:53
op01,P-R,ドンキホーテ・ドフラミンゴ(パラレル),OP01-073,1480,2025-03-23 16:52:17
op01,P-SR,ボア・ハンコック(パラレル),OP01-078,2480,2025-03-23 16:49:57
op01,P-L,キング(パラレル),OP01-091,1480,2025-03-23 17:07:44
op01,P-R,うるティ(パラレル),OP01-093,980,2025-03-23 16:58:55
op01,P-SR,カイドウ(パラレル),OP01-094,980,2025-03-23 17:23:08
op01,P-SR,キング(パラレル),OP01-096,780,2025-03-23 17:06:41
op01,P-R,クイーン(パラレル),OP01-097,780,2025-03-23 16:50:01
op01,P-R,ジャック(パラレル),OP01-102,780,2025-03-23 16:49:02
op01,P-SEC,シャンクス(パラレル),OP01-120,1480,2025-03-23 16:48:58
op01,SEC,シャンクス(刻印なし),OP01-120,320,2025-03-23 16:57:14
op01,P-SEC,シャンクス(パラレル)(スーパーパラレル)(刻印なし),OP01-120,69800,2025-03-23 16:59:00
op01,P-SEC,ヤマト(パラレル),OP01-121,2980,2025-03-23 17:09:32
op01,SEC,ヤマト(刻印なし),OP01-121,320,2025-03-23 17:10:19
op02,P-L,エドワード・ニューゲート(パラレル),OP02-001,2980,2025-03-23 17:16:53
op02,P-L,モンキー・D・ガープ(パラレル),OP02-002,2980,2025-03-23 16:46:20
op02,P-SR,エドワード・ニューゲート(パラレル),OP02-004,1280,2025-03-23 16:47:51
op02,P-SR,ポートガス・D・エース(パラレル)(スーパーパラレル)(刻印なし),OP02-013,128000,2025-03-23 17:32:07
op02,P-SR,ポートガス・D・エース(パラレル),OP02-013,2980,2025-03-23 17:33:08
op02,P-R,マスクド・デュース(パラレル),OP02-017,780,2025-03-23 17:23:51
op02,P-R,マルコ(パラレル),OP02-018,780,2025-03-23 17:04:29
op02,P-L,錦えもん(パラレル),OP02-025,1280,2025-03-23 17:16:14
op02,P-L,サンジ(パラレル),OP02-026,2980,2025-03-23 17:06:36
op02,P-SR,光月おでん(パラレル),OP02-030,780,2025-03-23 17:06:45
op02,P-SR,ナミ(パラレル),OP02-036,1480,2025-03-23 16:46:06
op02,P-R,モンキー・Ｄ・ルフィ(パラレル),OP02-041,2480,2025-03-23 17:23:21
op02,P-L,エンポリオ・イワンコフ(パラレル),OP02-049,1480,2025-03-23 16:53:19
op02,P-SR,エンポリオ・イワンコフ(パラレル),OP02-051,780,2025-03-23 16:56:50
op02,P-R,バギー(パラレル),OP02-058,980,2025-03-23 16:46:30
op02,P-SR,モンキー・Ｄ・ルフィ(パラレル),OP02-062,980,2025-03-23 16:49:53
op02,P-L,マゼラン(パラレル),OP02-071,1280,2025-03-23 17:16:09
op02,P-L,ゼット(パラレル),OP02-072,1780,2025-03-23 17:23:29
op02,P-R,サディちゃん(パラレル),OP02-073,780,2025-03-23 17:32:44
op02,P-SR,マゼラン(パラレル),OP02-085,780,2025-03-23 17:17:26
op02,P-L,スモーカー(パラレル),OP02-093,3980,2025-03-23 17:18:38
op02,P-SR,クザン(パラレル),OP02-096,2980,2025-03-23 17:06:18
op02,P-SR,サカズキ(パラレル),OP02-099,980,2025-03-23 17:26:35
op02,P-SR,ボルサリーノ(パラレル),OP02-114,1480,2025-03-23 17:31:11
op02,P-R,モンキー・D・ガープ(パラレル),OP02-115,980,2025-03-23 17:03:46
op02,SEC,ウタ,OP02-120,500,2025-03-23 17:09:44
op02,P-SEC,ウタ(パラレル),OP02-120,2480,2025-03-23 17:19:29
op02,SEC,クザン(刻印なし),OP02-121,420,2025-03-23 16:55:47
op02,P-SEC,クザン(パラレル),OP02-121,1280,2025-03-23 16:58:06
op03,SP,ユースタス・キッド(パラレル),OP01-051,4980,2025-03-23 17:12:50
op03,P-L,ポートガス・D・エース(パラレル),OP03-001,4980,2025-03-23 16:57:42
op03,P-SR,マルコ(パラレル),OP03-013,1280,2025-03-23 17:11:11
op03,P-R,火拳(パラレル),OP03-018,1280,2025-03-23 17:22:47
op03,P-L,クロ(パラレル),OP03-021,1480,2025-03-23 17:15:12
op03,P-L,アーロン(パラレル),OP03-022,2480,2025-03-23 17:15:41
op03,P-R,ギン(パラレル),OP03-024,780,2025-03-23 17:13:24
op03,P-SR,クリーク(パラレル),OP03-025,780,2025-03-23 17:09:49
op03,P-L,ナミ(パラレル),OP03-040,14800,2025-03-23 16:53:38
op03,P-SR,ウソップ(パラレル),OP03-041,780,2025-03-23 17:29:45
op03,P-R,ゼフ(パラレル),OP03-047,780,2025-03-23 16:58:28
op03,P-L,アイスバーグ(パラレル),OP03-058,1480,2025-03-23 17:00:13
op03,P-SR,パウリー(パラレル),OP03-066,980,2025-03-23 17:15:31
op03,P-L,ロブ・ルッチ(パラレル),OP03-076,1780,2025-03-23 17:01:53
op03,P-L,シャーロット・リンリン(パラレル),OP03-077,1780,2025-03-23 17:13:03
op03,P-SR,イッショウ(パラレル),OP03-078,980,2025-03-23 16:45:48
op03,P-SR,カク(パラレル),OP03-080,1280,2025-03-23 17:26:02
op03,P-R,カリファ(パラレル),OP03-081,2980,2025-03-23 16:59:09
op03,P-R,スパンダム(パラレル),OP03-086,1780,2025-03-23 17:00:55
op03,P-SR,ロブ・ルッチ(パラレル),OP03-092,780,2025-03-23 17:27:52
op03,P-L,シャーロット・カタクリ(パラレル),OP03-099,7980,2025-03-23 17:02:22
op03,P-SR,シャーロット・クラッカー(パラレル),OP03-108,980,2025-03-23 17:24:06
op03,P-R,シャーロット・プリン(パラレル),OP03-112,2480,2025-03-23 17:27:32
op03,P-SR,シャーロット・ペロスペロー(パラレル),OP03-113,780,2025-03-23 17:31:54
op03,P-SR,シャーロット・リンリン(パラレル),OP03-114,1780,2025-03-23 16:49:23
op03,SEC,そげキング,OP03-122,500,2025-03-23 17:07:35
op03,P-SEC,そげキング(パラレル),OP03-122,980,2025-03-23 17:17:32
op03,P-SEC,そげキング(パラレル)(スーパーパラレル)(刻印なし),OP03-122,49800,2025-03-23 17:31:15
op03,SEC,シャーロット・カタクリ(刻印なし),OP03-123,500,2025-03-23 17:02:30
op03,P-SEC,シャーロット・カタクリ(パラレル),OP03-123,3980,2025-03-23 17:11:37
op03,SP,モンキー・D・ルフィ(パラレル),ST01-012,14800,2025-03-23 17:02:45
op03,SP,ドンキホーテ・ドフラミンゴ(パラレル),ST03-009,2480,2025-03-23 17:18:25
op03,SP,カイドウ(パラレル),ST04-003,3980,2025-03-23 16:58:43
op04,SP,トラファルガー・ロー(パラレル),OP01-047,7980,2025-03-23 16:53:43
op04,SP,ボア・ハンコック(パラレル),OP01-078,29800,2025-03-23 16:47:56
op04,SP,エドワード・ニューゲート(パラレル),OP02-004,3980,2025-03-23 16:50:14
op04,SP,マゼラン(パラレル),OP02-085,2480,2025-03-23 17:18:12
op04,SP,サカズキ(パラレル),OP02-099,1980,2025-03-23 17:03:41
op04,P-L,ネフェルタリ・ビビ(パラレル),OP04-001,6980,2025-03-23 17:03:24
op04,P-SR,ペル(パラレル),OP04-013,980,2025-03-23 17:06:22
op04,P-L,ドンキホーテ・ドフラミンゴ(パラレル),OP04-019,2980,2025-03-23 17:31:20
op04,P-L,イッショウ(パラレル),OP04-020,1280,2025-03-23 16:50:19
op04,P-SR,シュガー(パラレル),OP04-024,980,2025-03-23 17:22:16
op04,P-R,ディアマンテ(パラレル),OP04-028,780,2025-03-23 17:27:04
op04,P-R,トレーボル(パラレル),OP04-030,780,2025-03-23 16:47:44
