card_set,card_rarity,card_name,card_index,card_price,created_time
eb01,P-L,光月おでん(パラレル),EB01-001,980,2025-04-15 02:12:44
eb01,P-R,キッド&キラー(パラレル),EB01-003,980,2025-04-15 02:12:48
eb01,P-SR,トニートニー・チョッパー(パラレル),EB01-006,1280,2025-04-15 02:12:52
eb01,P-SR,トニートニー・チョッパー(パラレル)(スーパーパラレル),EB01-006,59800,2025-04-15 02:13:00
eb01,P-SR,キャベンディッシュ(パラレル),EB01-012,1280,2025-04-15 02:13:05
eb01,P-R,光月日和(パラレル),EB01-013,780,2025-04-15 02:13:17
eb01,P-L,ハンニャバル(パラレル),EB01-021,780,2025-04-15 02:13:22
eb01,P-SR,イナズマ(パラレル),EB01-022,780,2025-04-15 02:13:27
eb01,P-R,Mr.1(ダズ・ボーネス)(パラレル),EB01-027,780,2025-04-15 02:13:32
eb01,P-R,カリファ(パラレル),EB01-031,780,2025-04-15 02:13:42
eb01,P-SR,ミス・ウェンズデー(パラレル),EB01-034,780,2025-04-15 02:13:48
eb01,P-L,キュロス(パラレル),EB01-040,780,2025-04-15 02:13:55
eb01,P-SR,ブルック(パラレル),EB01-046,1480,2025-04-15 02:14:00
eb01,P-SR,ラブーン(パラレル),EB01-048,980,2025-04-15 02:14:09
eb01,P-R,Tボーン(パラレル),EB01-049,780,2025-04-15 02:14:14
eb01,P-SR,ヴィオラ(パラレル),EB01-052,780,2025-04-15 02:14:23
eb01,P-R,シャーロット・フランペ(パラレル),EB01-056,1280,2025-04-15 02:14:31
eb01,P-SR,しらほし(パラレル),EB01-057,1480,2025-04-15 02:14:35
eb01,SEC,Mr.2・ボン・クレー(ベンサム),EB01-061,2480,2025-04-15 02:14:43
eb01,P-SEC,Mr.2・ボン・クレー(ベンサム)(パラレル),EB01-061,4980,2025-04-15 02:14:46
eb02,P-R,トニートニー・チョッパー(パラレル),EB02-003,780,2025-04-15 02:14:51
eb02,P-SR,ヤマト(パラレル),EB02-006,780,2025-04-15 02:14:59
eb02,P-L,モンキー・D・ルフィ(パラレル),EB02-010,14800,2025-04-15 02:15:08
eb02,P-SR,アーロン(パラレル),EB02-011,780,2025-04-15 02:15:12
eb02,P-SR,ジュエリー・ボニー(パラレル),EB02-015,780,2025-04-15 02:15:21
eb02,P-R,ナミ(パラレル),EB02-017,2480,2025-04-15 02:15:28
eb02,P-R,ウソップ(パラレル),EB02-022,780,2025-04-15 02:15:37
eb02,P-SR,ネフェルタリ・ビビ(パラレル),EB02-026,1780,2025-04-15 02:16:00
eb02,P-SR,サンジ&プリン(パラレル),EB02-035,2980,2025-04-15 02:16:04
eb02,P-R,ニコ・ロビン(パラレル),EB02-036,980,2025-04-15 02:16:09
eb02,P-SR,センゴク(パラレル),EB02-044,980,2025-04-15 02:16:16
eb02,P-SR,トラファルガー・ロー(パラレル),EB02-045,780,2025-04-15 02:16:24
eb02,P-R,ブルック(パラレル),EB02-048,780,2025-04-15 02:16:33
eb02,P-SR,エネル(パラレル),EB02-052,1480,2025-04-15 02:16:43
eb02,P-R,サンジ(パラレル),EB02-054,980,2025-04-15 02:16:48
eb02,P-SR,ベガパンク(パラレル),EB02-056,780,2025-04-15 02:16:53
eb02,SEC,モンキー・D・ルフィ,EB02-061,2980,2025-04-15 02:17:10
eb02,P-SEC,モンキー・D・ルフィ(パラレル),EB02-061,3980,2025-04-15 02:17:17
eb02,P-SEC,モンキー・D・ルフィ(パラレル)(スーパーパラレル),EB02-061,99800,2025-04-15 02:17:21
eb02,P-L,サボ(パラレル/箔押し),OP05-001,2980,2025-04-15 02:17:25
eb02,P-L,ベロ・ベティ(パラレル/箔押し),OP05-002,4980,2025-04-15 02:17:30
eb02,P-L,ドンキホーテ・ロシナンテ(パラレル/箔押し),OP05-022,3480,2025-04-15 02:17:51
eb02,P-L,モンキー・D・ルフィ(パラレル/箔押し),OP05-060,5980,2025-04-15 02:18:18
eb02,P-L,エネル(パラレル/箔押し),OP05-098,5980,2025-04-15 02:18:23
eb02,P-L,ウタ(パラレル/箔押し),OP06-001,7980,2025-04-15 02:18:27
eb02,P-L,ホーディ・ジョーンズ(パラレル/箔押し),OP06-020,1780,2025-04-15 02:18:32
eb02,P-L,ペローナ(パラレル/箔押し),OP06-021,4980,2025-04-15 02:18:36
eb02,P-L,ヤマト(パラレル/箔押し),OP06-022,4980,2025-04-15 02:18:40
eb02,P-L,ヴィンスモーク・レイジュ(パラレル/箔押し),OP06-042,6980,2025-04-15 02:18:45
eb02,P-L,ゲッコー・モリア(パラレル/箔押し),OP06-080,2980,2025-04-15 02:18:50
eb02,P-L,モンキー・D・ドラゴン(パラレル/箔押し),OP07-001,1980,2025-04-15 02:18:54
eb02,P-L,ジュエリー・ボニー(パラレル/箔押し),OP07-019,5980,2025-04-15 02:18:58
