card_set,card_rarity,card_name,card_index,card_price,created_time
eb01,P-L,光月おでん(パラレル),EB01-001,980,2025-04-28 00:47:06
eb01,P-R,キッド&キラー(パラレル),EB01-003,980,2025-04-28 00:47:10
eb01,P-SR,トニートニー・チョッパー(パラレル),EB01-006,1280,2025-04-28 00:47:14
eb01,P-SR,トニートニー・チョッパー(パラレル)(スーパーパラレル),EB01-006,59800,2025-04-28 00:47:17
eb01,P-SR,キャベンディッシュ(パラレル),EB01-012,1280,2025-04-28 00:47:20
eb01,P-R,光月日和(パラレル),EB01-013,780,2025-04-28 00:47:23
eb01,P-L,ハンニャバル(パラレル),EB01-021,780,2025-04-28 00:47:26
eb01,P-SR,イナズマ(パラレル),EB01-022,780,2025-04-28 00:47:29
eb01,P-R,Mr.1(ダズ・ボーネス)(パラレル),EB01-027,780,2025-04-28 00:47:33
eb01,P-R,カリファ(パラレル),EB01-031,780,2025-04-28 00:47:36
eb01,P-SR,ミス・ウェンズデー(パラレル),EB01-034,780,2025-04-28 00:47:39
eb01,P-L,キュロス(パラレル),EB01-040,780,2025-04-28 00:47:42
eb01,P-SR,ブルック(パラレル),EB01-046,1480,2025-04-28 00:47:45
eb01,P-SR,ラブーン(パラレル),EB01-048,1980,2025-04-28 00:47:49
eb01,P-R,Tボーン(パラレル),EB01-049,780,2025-04-28 00:47:52
eb01,P-SR,ヴィオラ(パラレル),EB01-052,780,2025-04-28 00:47:55
eb01,P-R,シャーロット・フランペ(パラレル),EB01-056,1280,2025-04-28 00:47:58
eb01,P-SR,しらほし(パラレル),EB01-057,1480,2025-04-28 00:48:01
eb01,SEC,Mr.2・ボン・クレー(ベンサム),EB01-061,2480,2025-04-28 00:48:05
eb01,P-SEC,Mr.2・ボン・クレー(ベンサム)(パラレル),EB01-061,4980,2025-04-28 00:48:08
eb02,P-R,トニートニー・チョッパー(パラレル),EB02-003,780,2025-04-28 00:48:11
eb02,P-SR,ヤマト(パラレル),EB02-006,780,2025-04-28 00:48:14
eb02,P-L,モンキー・D・ルフィ(パラレル),EB02-010,14800,2025-04-28 00:48:21
eb02,P-SR,アーロン(パラレル),EB02-011,780,2025-04-28 00:48:24
eb02,P-SR,ジュエリー・ボニー(パラレル),EB02-015,780,2025-04-28 00:48:27
eb02,P-R,ナミ(パラレル),EB02-017,2480,2025-04-28 00:48:30
eb02,P-R,ウソップ(パラレル),EB02-022,780,2025-04-28 00:48:37
eb02,P-SR,ネフェルタリ・ビビ(パラレル),EB02-026,1780,2025-04-28 00:48:44
eb02,P-SR,サンジ&プリン(パラレル),EB02-035,2980,2025-04-28 00:48:50
eb02,P-R,ニコ・ロビン(パラレル),EB02-036,980,2025-04-28 00:48:53
eb02,P-SR,センゴク(パラレル),EB02-044,980,2025-04-28 00:49:00
eb02,P-SR,トラファルガー・ロー(パラレル),EB02-045,780,2025-04-28 00:49:03
eb02,P-R,ブルック(パラレル),EB02-048,780,2025-04-28 00:49:09
eb02,P-SR,エネル(パラレル),EB02-052,1480,2025-04-28 00:49:13
eb02,P-R,サンジ(パラレル),EB02-054,980,2025-04-28 00:49:19
eb02,P-SR,ベガパンク(パラレル),EB02-056,780,2025-04-28 00:49:22
eb02,SEC,モンキー・D・ルフィ,EB02-061,2980,2025-04-28 00:49:25
eb02,P-SEC,モンキー・D・ルフィ(パラレル),EB02-061,3980,2025-04-28 00:49:29
eb02,P-SEC,モンキー・D・ルフィ(パラレル)(スーパーパラレル),EB02-061,99800,2025-04-28 00:49:32
eb02,P-L,サボ(パラレル/箔押し),OP05-001,2980,2025-04-28 00:49:35
eb02,P-L,ベロ・ベティ(パラレル/箔押し),OP05-002,4980,2025-04-28 00:49:38
eb02,P-L,ドンキホーテ・ロシナンテ(パラレル/箔押し),OP05-022,3480,2025-04-28 00:49:41
eb02,P-L,モンキー・D・ルフィ(パラレル/箔押し),OP05-060,5980,2025-04-28 00:49:44
eb02,P-L,エネル(パラレル/箔押し),OP05-098,5980,2025-04-28 00:49:48
eb02,P-L,ウタ(パラレル/箔押し),OP06-001,7980,2025-04-28 00:49:51
eb02,P-L,ホーディ・ジョーンズ(パラレル/箔押し),OP06-020,1780,2025-04-28 00:49:54
eb02,P-L,ペローナ(パラレル/箔押し),OP06-021,4980,2025-04-28 00:49:57
eb02,P-L,ヤマト(パラレル/箔押し),OP06-022,4980,2025-04-28 00:50:00
eb02,P-L,ヴィンスモーク・レイジュ(パラレル/箔押し),OP06-042,6980,2025-04-28 00:50:03
eb02,P-L,ゲッコー・モリア(パラレル/箔押し),OP06-080,2980,2025-04-28 00:50:07
eb02,P-L,モンキー・D・ドラゴン(パラレル/箔押し),OP07-001,1980,2025-04-28 00:50:10
eb02,P-L,ジュエリー・ボニー(パラレル/箔押し),OP07-019,5980,2025-04-28 00:50:13
eb02,P-L,ボア・ハンコック(パラレル/箔押し),OP07-038,17800,2025-04-28 00:50:16
eb02,P-L,フォクシー(パラレル/箔押し),OP07-059,1980,2025-04-28 00:50:20
eb02,P-L,ロブ・ルッチ(パラレル/箔押し),OP07-079,3980,2025-04-28 00:50:23
eb02,P-L,ベガパンク(パラレル/箔押し),OP07-097,1980,2025-04-28 00:50:26
eb02,P-L,トニートニー・チョッパー(パラレル/箔押し),OP08-001,3480,2025-04-28 00:50:29
eb02,P-L,マルコ(パラレル/箔押し),OP08-002,3980,2025-04-28 00:50:33
eb02,P-L,キャロット(パラレル/箔押し),OP08-021,2480,2025-04-28 00:50:36
eb02,P-L,キング(パラレル/箔押し),OP08-057,2980,2025-04-28 00:50:39
eb02,P-L,シャーロット・プリン(パラレル/箔押し),OP08-058,4980,2025-04-28 00:50:42
eb02,P-L,カルガラ(パラレル/箔押し),OP08-098,2480,2025-04-28 00:50:46
eb02,P-L,光月おでん(パラレル/箔押し),EB01-001,2480,2025-04-28 00:50:49
eb02,P-L,ハンニャバル(パラレル/箔押し),EB01-021,1780,2025-04-28 00:50:52
eb02,P-L,キュロス(パラレル/箔押し),EB01-040,1780,2025-04-28 00:50:55
op01,P-L,ロロノア・ゾロ(パラレル),OP01-001,9980,2025-04-28 00:50:58
op01,P-L,トラファルガー・ロー(パラレル),OP01-002,7980,2025-04-28 00:51:02
op01,P-L,モンキー・D・ルフィ(パラレル),OP01-003,6980,2025-04-28 00:51:05
op01,P-R,サンジ(パラレル),OP01-013,1480,2025-04-28 00:51:08
op01,P-R,ナミ(パラレル),OP01-016,7980,2025-04-28 00:51:11
op01,P-SR,モンキー・D・ルフィ(パラレル),OP01-024,980,2025-04-28 00:51:14
op01,P-SR,ロロノア・ゾロ(パラレル),OP01-025,2980,2025-04-28 00:51:18
op01,P-L,光月おでん(パラレル),OP01-031,1480,2025-04-28 00:51:21
op01,P-SR,錦えもん(パラレル),OP01-040,780,2025-04-28 00:51:24
