card_set,card_rarity,card_name,card_index,card_price,created_time
eb01,P-L,光月おでん(パラレル),EB01-001,980,2025-04-02 10:29:44
eb01,P-R,キッド&キラー(パラレル),EB01-003,980,2025-04-02 10:29:48
eb01,P-SR,トニートニー・チョッパー(パラレル),EB01-006,1280,2025-04-02 10:29:52
eb01,P-SR,トニートニー・チョッパー(パラレル)(スーパーパラレル),EB01-006,79800,2025-04-02 10:29:56
eb01,P-SR,キャベンディッシュ(パラレル),EB01-012,1280,2025-04-02 10:30:00
eb01,P-R,光月日和(パラレル),EB01-013,780,2025-04-02 10:30:03
eb01,P-L,ハンニャバル(パラレル),EB01-021,980,2025-04-02 10:30:07
eb01,P-SR,イナズマ(パラレル),EB01-022,780,2025-04-02 10:30:12
eb01,P-R,Mr.1(ダズ・ボーネス)(パラレル),EB01-027,980,2025-04-02 10:30:16
eb01,P-R,カリファ(パラレル),EB01-031,780,2025-04-02 10:30:19
eb01,P-SR,ミス・ウェンズデー(パラレル),EB01-034,780,2025-04-02 10:30:23
eb01,P-L,キュロス(パラレル),EB01-040,980,2025-04-02 10:30:27
eb01,P-SR,ブルック(パラレル),EB01-046,1280,2025-04-02 10:30:31
eb01,P-SR,ラブーン(パラレル),EB01-048,980,2025-04-02 10:30:34
eb01,P-R,Tボーン(パラレル),EB01-049,780,2025-04-02 10:30:39
eb01,P-SR,ヴィオラ(パラレル),EB01-052,780,2025-04-02 10:30:43
eb01,P-R,シャーロット・フランペ(パラレル),EB01-056,1780,2025-04-02 10:30:46
eb01,P-SR,しらほし(パラレル),EB01-057,2480,2025-04-02 10:30:50
eb01,SEC,Mr.2・ボン・クレー(ベンサム),EB01-061,2980,2025-04-02 10:30:54
eb01,P-SEC,Mr.2・ボン・クレー(ベンサム)(パラレル),EB01-061,5980,2025-04-02 10:30:58
eb02,P-R,トニートニー・チョッパー(パラレル),EB02-003,780,2025-04-02 10:31:02
eb02,P-SR,ヤマト(パラレル),EB02-006,1280,2025-04-02 10:31:06
eb02,P-L,モンキー・D・ルフィ(パラレル),EB02-010,14800,2025-04-02 10:31:13
eb02,P-SR,アーロン(パラレル),EB02-011,780,2025-04-02 10:31:17
eb02,P-SR,ジュエリー・ボニー(パラレル),EB02-015,1280,2025-04-02 10:31:20
eb02,P-R,ナミ(パラレル),EB02-017,2480,2025-04-02 10:31:28
eb02,P-R,ウソップ(パラレル),EB02-022,780,2025-04-02 10:31:32
eb02,P-SR,ネフェルタリ・ビビ(パラレル),EB02-026,2480,2025-04-02 10:31:35
eb02,P-SR,サンジ&プリン(パラレル),EB02-035,3480,2025-04-02 10:31:39
eb02,P-R,ニコ・ロビン(パラレル),EB02-036,1480,2025-04-02 10:31:43
eb02,P-SR,センゴク(パラレル),EB02-044,1480,2025-04-02 10:31:52
eb02,P-SR,トラファルガー・ロー(パラレル),EB02-045,980,2025-04-02 10:31:56
eb02,P-R,ブルック(パラレル),EB02-048,780,2025-04-02 10:31:59
eb02,P-SR,エネル(パラレル),EB02-052,1980,2025-04-02 10:32:03
eb02,P-R,サンジ(パラレル),EB02-054,1280,2025-04-02 10:32:10
eb02,P-SR,ベガパンク(パラレル),EB02-056,980,2025-04-02 10:32:15
eb02,SEC,モンキー・D・ルフィ,EB02-061,2980,2025-04-02 10:32:20
eb02,P-SEC,モンキー・D・ルフィ(パラレル),EB02-061,4980,2025-04-02 10:32:25
