card_set,card_rarity,card_name,card_index,card_price,created_time
s12a,AR,ヒスイビリリダマ,173/172,220,2025-03-28 00:03:21
s12a,AR,コロトック,174/172,220,2025-03-28 00:03:25
s12a,AR,ブーバーン,175/172,320,2025-03-28 00:03:29
s12a,AR,オドリドリ,176/172,320,2025-03-28 00:03:33
s12a,AR,ラプラス,177/172,500,2025-03-28 00:03:38
s12a,AR,マナフィ,178/172,320,2025-03-28 00:03:42
s12a,AR,ケルディオ,179/172,420,2025-03-28 00:03:46
s12a,AR,エレキブル,180/172,320,2025-03-28 00:03:50
s12a,AR,ストリンダー,181/172,220,2025-03-28 00:03:54
s12a,AR,ガラルフリーザー,182/172,320,2025-03-28 00:03:57
s12a,AR,ミュウ,183/172,2480,2025-03-28 00:04:01
s12a,AR,ルナトーン,184/172,320,2025-03-28 00:04:05
s12a,AR,デオキシス,185/172,680,2025-03-28 00:04:09
s12a,AR,ディアンシー,186/172,320,2025-03-28 00:04:13
s12a,AR,キュワワー,187/172,220,2025-03-28 00:04:17
s12a,AR,ガラルサンダー,188/172,420,2025-03-28 00:04:21
s12a,AR,ソルロック,189/172,220,2025-03-28 00:04:25
s12a,AR,ガラルファイヤー,190/172,680,2025-03-28 00:04:28
s12a,AR,アブソル,191/172,420,2025-03-28 00:04:33
s12a,AR,フォクスライ,192/172,320,2025-03-28 00:04:37
s12a,AR,ジバコイル,193/172,320,2025-03-28 00:04:41
s12a,AR,チルタリス,194/172,320,2025-03-28 00:04:45
s12a,AR,ラティアス,195/172,780,2025-03-28 00:04:49
s12a,AR,ヒスイヌメルゴン,196/172,320,2025-03-28 00:04:52
s12a,AR,メタモン,197/172,320,2025-03-28 00:04:57
s12a,AR,ノコッチ,198/172,320,2025-03-28 00:05:01
s12a,AR,ミルタンク,199/172,320,2025-03-28 00:05:05
s12a,AR,ビーダル,200/172,320,2025-03-28 00:05:09
s12a,AR,リオル,201/172,1280,2025-03-28 00:05:13
s12a,AR,チルット,202/172,780,2025-03-28 00:05:17
s12a,AR,ヨマワル,203/172,1280,2025-03-28 00:05:21
s12a,AR,ビッパ,204/172,1280,2025-03-28 00:05:25
s12a,AR,ピカチュウ,205/172,19800,2025-03-28 00:05:30
s12a,AR,ナエトル,206/172,1280,2025-03-28 00:05:34
s12a,AR,パラス,207/172,780,2025-03-28 00:05:37
s12a,AR,ポチエナ,208/172,780,2025-03-28 00:05:42
s12a,AR,メリープ,209/172,1480,2025-03-28 00:05:45
s12a,SAR,リーフィアVSTAR,210/172,3480,2025-03-28 00:05:49
s12a,SAR,リザードンV,211/172,3480,2025-03-28 00:05:53
s12a,SAR,リザードンVSTAR,212/172,7980,2025-03-28 00:05:57
s12a,SAR,エンテイV,213/172,2480,2025-03-28 00:06:01
s12a,SAR,バオッキーVSTAR,214/172,1980,2025-03-28 00:06:05
s12a,SAR,スイクンV,215/172,3480,2025-03-28 00:06:09
s12a,SAR,ネオラントV,216/172,1280,2025-03-28 00:06:13
s12a,SAR,グレイシアVSTAR,217/172,3480,2025-03-28 00:06:17
s12a,SAR,ライコウV,218/172,2980,2025-03-28 00:06:21
s12a,SAR,ゼラオラVMAX,219/172,1480,2025-03-28 00:06:25
s12a,SAR,ゼラオラVSTAR,220/172,1280,2025-03-28 00:06:29
s12a,SAR,ミュウツーVSTAR,221/172,6980,2025-03-28 00:06:33
s12a,SAR,デオキシスVMAX,222/172,1480,2025-03-28 00:06:37
s12a,SAR,デオキシスVSTAR,223/172,1480,2025-03-28 00:06:40
s12a,SAR,ブリムオンVMAX,224/172,680,2025-03-28 00:06:44
s12a,SAR,ザシアンV,225/172,1480,2025-03-28 00:06:48
s12a,SAR,ルカリオVSTAR,226/172,1780,2025-03-28 00:06:53
s12a,SAR,ドラピオンV,227/172,500,2025-03-28 00:06:57
s12a,SAR,ダークライVSTAR,228/172,2480,2025-03-28 00:07:00
s12a,SAR,ヒスイダイケンキV,229/172,980,2025-03-28 00:07:04
s12a,SAR,ヒスイダイケンキVSTAR,230/172,680,2025-03-28 00:07:08
s12a,SAR,フーパV,231/172,580,2025-03-28 00:07:13
s12a,SAR,ザマゼンタV,232/172,980,2025-03-28 00:07:17
s12a,SAR,レジギガスVSTAR,233/172,980,2025-03-28 00:07:22
s12a,SAR,ヒスイゾロアークVSTAR,234/172,2480,2025-03-28 00:07:26
s12a,SAR,アクロマの実験,235/172,680,2025-03-28 00:07:30
