card_set,card_rarity,card_name,card_index,card_price,created_time
s12a,AR,ヒスイビリリダマ,173/172,220,2025-03-27 00:06:35
s12a,AR,コロトック,174/172,220,2025-03-27 00:06:40
s12a,AR,ブーバーン,175/172,320,2025-03-27 00:06:44
s12a,AR,オドリドリ,176/172,320,2025-03-27 00:06:48
s12a,AR,ラプラス,177/172,500,2025-03-27 00:06:52
s12a,AR,マナフィ,178/172,320,2025-03-27 00:06:56
s12a,AR,ケルディオ,179/172,420,2025-03-27 00:07:00
s12a,AR,エレキブル,180/172,320,2025-03-27 00:07:04
s12a,AR,ストリンダー,181/172,220,2025-03-27 00:07:08
s12a,AR,ガラルフリーザー,182/172,320,2025-03-27 00:07:12
s12a,AR,ミュウ,183/172,2480,2025-03-27 00:07:16
s12a,AR,ルナトーン,184/172,320,2025-03-27 00:07:20
s12a,AR,デオキシス,185/172,680,2025-03-27 00:07:25
s12a,AR,ディアンシー,186/172,320,2025-03-27 00:07:28
s12a,AR,キュワワー,187/172,220,2025-03-27 00:07:33
s12a,AR,ガラルサンダー,188/172,420,2025-03-27 00:07:36
s12a,AR,ソルロック,189/172,220,2025-03-27 00:07:40
s12a,AR,ガラルファイヤー,190/172,680,2025-03-27 00:07:44
s12a,AR,アブソル,191/172,420,2025-03-27 00:07:47
s12a,AR,フォクスライ,192/172,320,2025-03-27 00:07:51
s12a,AR,ジバコイル,193/172,320,2025-03-27 00:07:55
s12a,AR,チルタリス,194/172,320,2025-03-27 00:07:59
s12a,AR,ラティアス,195/172,780,2025-03-27 00:08:04
s12a,AR,ヒスイヌメルゴン,196/172,320,2025-03-27 00:08:07
s12a,AR,メタモン,197/172,320,2025-03-27 00:08:11
s12a,AR,ノコッチ,198/172,320,2025-03-27 00:08:15
s12a,AR,ミルタンク,199/172,320,2025-03-27 00:08:19
s12a,AR,ビーダル,200/172,320,2025-03-27 00:08:23
s12a,AR,リオル,201/172,1280,2025-03-27 00:08:28
s12a,AR,チルット,202/172,780,2025-03-27 00:08:31
s12a,AR,ヨマワル,203/172,1280,2025-03-27 00:08:36
s12a,AR,ビッパ,204/172,1280,2025-03-27 00:08:39
s12a,AR,ピカチュウ,205/172,19800,2025-03-27 00:08:43
s12a,AR,ナエトル,206/172,1280,2025-03-27 00:08:47
s12a,AR,パラス,207/172,780,2025-03-27 00:08:50
s12a,AR,ポチエナ,208/172,780,2025-03-27 00:08:54
s12a,AR,メリープ,209/172,1480,2025-03-27 00:08:58
s12a,SAR,リーフィアVSTAR,210/172,3480,2025-03-27 00:09:02
s12a,SAR,リザードンV,211/172,3480,2025-03-27 00:09:05
s12a,SAR,リザードンVSTAR,212/172,6980,2025-03-27 00:09:09
s12a,SAR,エンテイV,213/172,2480,2025-03-27 00:09:13
s12a,SAR,バオッキーVSTAR,214/172,1980,2025-03-27 00:09:17
s12a,SAR,スイクンV,215/172,3480,2025-03-27 00:09:21
s12a,SAR,ネオラントV,216/172,1280,2025-03-27 00:09:25
