card_set,card_rarity,card_name,card_index,card_price,created_time
s12a,AR,ヒスイビリリダマ,173/172,220,2025-04-17 01:45:24
s12a,AR,コロトック,174/172,220,2025-04-17 01:45:33
s12a,AR,ブーバーン,175/172,320,2025-04-17 01:45:39
s12a,AR,オドリドリ,176/172,320,2025-04-17 01:45:43
s12a,AR,ラプラス,177/172,500,2025-04-17 01:45:46
s12a,AR,マナフィ,178/172,420,2025-04-17 01:45:50
s12a,AR,ケルディオ,179/172,420,2025-04-17 01:45:54
s12a,AR,エレキブル,180/172,320,2025-04-17 01:45:59
s12a,AR,ストリンダー,181/172,220,2025-04-17 01:46:03
s12a,AR,ガラルフリーザー,182/172,420,2025-04-17 01:46:07
s12a,AR,ミュウ,183/172,2480,2025-04-17 01:46:11
s12a,AR,ルナトーン,184/172,320,2025-04-17 01:46:15
s12a,AR,デオキシス,185/172,680,2025-04-17 01:46:19
s12a,AR,ディアンシー,186/172,320,2025-04-17 01:46:23
s12a,AR,キュワワー,187/172,220,2025-04-17 01:46:28
s12a,AR,ガラルサンダー,188/172,420,2025-04-17 01:46:32
s12a,AR,ソルロック,189/172,220,2025-04-17 01:46:35
s12a,AR,ガラルファイヤー,190/172,680,2025-04-17 01:46:41
s12a,AR,アブソル,191/172,420,2025-04-17 01:46:46
s12a,AR,フォクスライ,192/172,320,2025-04-17 01:46:49
s12a,AR,ジバコイル,193/172,320,2025-04-17 01:46:53
s12a,AR,チルタリス,194/172,320,2025-04-17 01:46:58
s12a,AR,ラティアス,195/172,780,2025-04-17 01:47:02
s12a,AR,ヒスイヌメルゴン,196/172,320,2025-04-17 01:47:06
s12a,AR,メタモン,197/172,320,2025-04-17 01:47:10
s12a,AR,ノコッチ,198/172,320,2025-04-17 01:47:14
s12a,AR,ミルタンク,199/172,320,2025-04-17 01:47:18
s12a,AR,ビーダル,200/172,320,2025-04-17 01:47:22
s12a,AR,リオル,201/172,1480,2025-04-17 01:47:26
s12a,AR,チルット,202/172,780,2025-04-17 01:47:31
s12a,AR,ヨマワル,203/172,1280,2025-04-17 01:47:34
s12a,AR,ビッパ,204/172,1280,2025-04-17 01:47:39
s12a,AR,ピカチュウ,205/172,19800,2025-04-17 01:47:43
s12a,AR,ナエトル,206/172,1280,2025-04-17 01:47:47
s12a,AR,パラス,207/172,780,2025-04-17 01:47:51
s12a,AR,ポチエナ,208/172,980,2025-04-17 01:47:56
s12a,AR,メリープ,209/172,1480,2025-04-17 01:48:00
s12a,SAR,リーフィアVSTAR,210/172,3480,2025-04-17 01:48:05
s12a,SAR,リザードンV,211/172,3480,2025-04-17 01:48:09
s12a,SAR,リザードンVSTAR,212/172,7980,2025-04-17 01:48:13
s12a,SAR,エンテイV,213/172,2480,2025-04-17 01:48:17
s12a,SAR,バオッキーVSTAR,214/172,1980,2025-04-17 01:48:21
s12a,SAR,スイクンV,215/172,3480,2025-04-17 01:48:25
s12a,SAR,ネオラントV,216/172,1280,2025-04-17 01:48:29
s12a,SAR,グレイシアVSTAR,217/172,3480,2025-04-17 01:48:33
