card_set,card_rarity,card_name,card_index,card_price,created_time
s12a,AR,ヒスイビリリダマ,173/172,220,2025-04-25 15:39:08
s12a,AR,コロトック,174/172,220,2025-04-25 15:39:11
s12a,AR,ブーバーン,175/172,320,2025-04-25 15:39:14
s12a,AR,オドリドリ,176/172,320,2025-04-25 15:39:17
s12a,AR,ラプラス,177/172,500,2025-04-25 15:39:20
s12a,AR,マナフィ,178/172,420,2025-04-25 15:39:23
s12a,AR,ケルディオ,179/172,420,2025-04-25 15:39:26
s12a,AR,エレキブル,180/172,320,2025-04-25 15:39:29
s12a,AR,ストリンダー,181/172,220,2025-04-25 15:39:32
s12a,AR,ガラルフリーザー,182/172,420,2025-04-25 15:39:35
s12a,AR,ミュウ,183/172,2480,2025-04-25 15:39:38
s12a,AR,ルナトーン,184/172,320,2025-04-25 15:39:41
s12a,AR,デオキシス,185/172,680,2025-04-25 15:39:44
s12a,AR,ディアンシー,186/172,320,2025-04-25 15:39:46
s12a,AR,キュワワー,187/172,220,2025-04-25 15:39:49
s12a,AR,ガラルサンダー,188/172,420,2025-04-25 15:39:52
s12a,AR,ソルロック,189/172,220,2025-04-25 15:39:55
s12a,AR,ガラルファイヤー,190/172,680,2025-04-25 15:39:58
s12a,AR,アブソル,191/172,420,2025-04-25 15:40:01
s12a,AR,フォクスライ,192/172,320,2025-04-25 15:40:05
s12a,AR,ジバコイル,193/172,320,2025-04-25 15:40:07
s12a,AR,チルタリス,194/172,320,2025-04-25 15:40:10
s12a,AR,ラティアス,195/172,780,2025-04-25 15:40:14
s12a,AR,ヒスイヌメルゴン,196/172,320,2025-04-25 15:40:17
s12a,AR,メタモン,197/172,320,2025-04-25 15:40:20
s12a,AR,ノコッチ,198/172,320,2025-04-25 15:40:23
s12a,AR,ミルタンク,199/172,320,2025-04-25 15:40:26
s12a,AR,ビーダル,200/172,320,2025-04-25 15:40:29
s12a,AR,リオル,201/172,1480,2025-04-25 15:40:32
s12a,AR,チルット,202/172,780,2025-04-25 15:40:35
s12a,AR,ヨマワル,203/172,1280,2025-04-25 15:40:39
s12a,AR,ビッパ,204/172,1280,2025-04-25 15:40:42
s12a,AR,ピカチュウ,205/172,19800,2025-04-25 15:40:46
s12a,AR,ナエトル,206/172,1280,2025-04-25 15:40:49
s12a,AR,パラス,207/172,780,2025-04-25 15:40:52
s12a,AR,ポチエナ,208/172,980,2025-04-25 15:40:55
s12a,AR,メリープ,209/172,1480,2025-04-25 15:40:59
s12a,SAR,リーフィアVSTAR,210/172,3480,2025-04-25 15:41:02
s12a,SAR,リザードンV,211/172,3480,2025-04-25 15:41:05
s12a,SAR,リザードンVSTAR,212/172,6980,2025-04-25 15:41:08
s12a,SAR,エンテイV,213/172,2480,2025-04-25 15:41:12
s12a,SAR,バオッキーVSTAR,214/172,1980,2025-04-25 15:41:15
